time_s,Mux_Trajectory_X_1_ch1,Mux_Trajectory_X_1_ch2,Mux_Trajectory_X_1_ch3,Mux_Trajectory_X_1_ch4,Mux_Trajectory_X_1_ch5,Mux_Trajectory_X_1_ch6
6.24,0,-0.311576396,0,0.240078881,0,0
6.245,0,-0.311576396,0,0.241057023,0,0
6.25,0,-0.311576396,0,0.242035106,0,0
6.255,0,-0.311576396,0,0.243013248,0,0
6.26,0,-0.311576396,0,0.24399133,0,0
6.265,0,-0.311576396,0,0.244969457,0,0
6.27,0,-0.311576396,0,0.245947555,0,0
6.275,0,-0.311576396,0,0.246925682,0,0
6.28,0,-0.311576396,0,0.247903779,0,0
6.285,0,-0.311576396,0,0.248881906,0,0
6.29,0,-0.311576396,0,0.249859989,0,0
6.295,0,-0.311576396,0,0.250838131,0,0
6.3,0,-0.311576396,0,0.251816273,0,0
6.305,0,-0.311576396,0,0.252794355,0,0
6.31,0,-0.311576396,0,0.253772497,0,0
6.315,0,-0.311576396,0,0.25475058,0,0
6.32,0,-0.311576396,0,0.255728722,0,0
6.325,0,-0.311576396,0,0.256706804,0,0
6.33,0,-0.311576396,0,0.257684946,0,0
6.335,0,-0.311576396,0,0.258663028,0,0
6.34,0,-0.311576396,0,0.259641171,0,0
6.345,0,-0.311576396,0,0.260619253,0,0
6.35,0,-0.311576396,0,0.261597365,0,0
6.355,0,-0.311576396,0,0.262575477,0,0
6.36,0,-0.311576396,0,0.26355359,0,0
6.365,0,-0.311576396,0,0.264531702,0,0
6.37,0,-0.311576396,0,0.265509814,0,0
6.375,0,-0.311576396,0,0.266487896,0,0
6.38,0,-0.311576396,0,0.267466038,0,0
6.385,0,-0.311576396,0,0.268444121,0,0
6.39,0,-0.311576396,0,0.269422263,0,0
6.395,0,-0.311576396,0,0.270400345,0,0
6.4,0,-0.311576396,0,0.271378487,0,0
6.405,0,-0.311576396,0,0.27235657,0,0
6.41,0,-0.311576396,0,0.273334712,0,0
6.415,0,-0.311576396,0,0.274312794,0,0
6.42,0,-0.311576396,0,0.275290936,0,0
6.425,0,-0.311576396,0,0.276269078,0,0
6.43,0,-0.311576396,0,0.277247161,0,0
6.435,0,-0.311576396,0,0.278225303,0,0
6.44,0,-0.311576396,0,0.279203385,0,0
6.445,0,-0.311576396,0,0.280181527,0,0
6.45,0,-0.311576396,0,0.28115961,0,0
6.455,0,-0.311576396,0,0.282137752,0,0
6.46,0,-0.311576396,0,0.283115834,0,0
6.465,0,-0.311576396,0,0.284093976,0,0
6.47,0,-0.311576396,0,0.285072058,0,0
6.475,0,-0.311576396,0,0.286050171,0,0
6.48,0,-0.311576396,0,0.287028283,0,0
6.485,0,-0.311576396,0,0.288006395,0,0
6.49,0,-0.311576396,0,0.288984507,0,0
6.495,0,-0.311576396,0,0.28996262,0,0
6.5,0,-0.311576396,0,0.290940702,0,0
6.505,0,-0.311576396,0,0.291918844,0,0
6.51,0,-0.311576396,0,0.292896926,0,0
6.515,0,-0.311576396,0,0.293875068,0,0
6.52,0,-0.311576396,0,0.294853151,0,0
6.525,0,-0.311576396,0,0.295831293,0,0
6.53,0,-0.311576396,0,0.296809375,0,0
6.535,0,-0.311576396,0,0.297787517,0,0
6.54,0,-0.311576396,0,0.2987656,0,0
6.545,0,-0.311576396,0,0.299743742,0,0
6.55,0,-0.311576396,0,0.300721884,0,0
6.555,0,-0.311576396,0,0.301699966,0,0
6.56,0,-0.311576396,0,0.302678108,0,0
6.565,0,-0.311576396,0,0.303656191,0,0
6.57,0,-0.311576396,0,0.304634333,0,0
6.575,0,-0.311576396,0,0.305612415,0,0
6.58,0,-0.311576396,0,0.306590557,0,0
6.585,0,-0.311576396,0,0.30756864,0,0
6.59,0,-0.311576396,0,0.308546782,0,0
6.595,0,-0.311576396,0,0.309524864,0,0
6.6,0,-0.311576396,0,0.310502976,0,0
6.605,0,-0.311576396,0,0.311481088,0,0
6.61,0,-0.311576396,0,0.312459201,0,0
6.615,0,-0.311576396,0,0.313437313,0,0
6.62,0,-0.311576396,0,0.314415425,0,0
6.625,0,-0.311576396,0,0.315393507,0,0
6.63,0,-0.311576396,0,0.31637165,0,0
6.635,0,-0.311576396,0,0.317349732,0,0
6.64,0,-0.311576396,0,0.318327874,0,0
6.645,0,-0.311576396,0,0.319305956,0,0
6.65,0,-0.311576396,0,0.320284098,0,0
6.655,0,-0.311576396,0,0.321262181,0,0
6.66,0,-0.311576396,0,0.322240323,0,0
6.665,0,-0.311576396,0,0.323218405,0,0
6.67,0,-0.311576396,0,0.324196547,0,0
6.675,0,-0.311576396,0,0.325174689,0,0
6.68,0,-0.311576396,0,0.326152772,0,0
6.685,0,-0.311576396,0,0.327130914,0,0
6.69,0,-0.311576396,0,0.328108996,0,0
6.695,0,-0.311576396,0,0.329087138,0,0
6.7,0,-0.311576396,0,0.330065221,0,0
6.705,0,-0.311576396,0,0.331043363,0,0
6.71,0,-0.311576396,0,0.332021445,0,0
6.715,0,-0.311576396,0,0.332999587,0,0
6.72,0,-0.311576396,0,0.333977669,0,0
6.725,0,-0.311576396,0,0.334955782,0,0
6.73,0,-0.311576396,0,0.335933894,0,0
6.735,0,-0.311576396,0,0.336912006,0,0
6.74,0,-0.311576396,0,0.337890118,0,0
6.745,0,-0.311576396,0,0.338868231,0,0
6.75,0,-0.311576396,0,0.339846313,0,0
6.755,0,-0.311576396,0,0.340824455,0,0
6.76,0,-0.311576396,0,0.341802537,0,0
6.765,0,-0.311576396,0,0.342780679,0,0
6.77,0,-0.311576396,0,0.343758762,0,0
6.775,0,-0.311576396,0,0.344736904,0,0
6.78,0,-0.311576396,0,0.345714986,0,0
6.785,0,-0.311576396,0,0.346693128,0,0
6.79,0,-0.311576396,0,0.347671211,0,0
6.795,0,-0.311576396,0,0.348649353,0,0
6.8,0,-0.311576396,0,0.349627495,0,0
6.805,0,-0.311576396,0,0.350605577,0,0
6.81,0,-0.311576396,0,0.351583719,0,0
6.815,0,-0.311576396,0,0.352561802,0,0
6.82,0,-0.311576396,0,0.353539944,0,0
6.825,0,-0.311576396,0,0.354518026,0,0
6.83,0,-0.311576396,0,0.355496168,0,0
6.835,0,-0.311576396,0,0.356474251,0,0
6.84,0,-0.311576396,0,0.357452393,0,0
6.845,0,-0.311576396,0,0.358430475,0,0
6.85,0,-0.311576396,0,0.359408587,0,0
6.855,0,-0.311576396,0,0.360386699,0,0
6.86,0,-0.311576396,0,0.361364812,0,0
6.865,0,-0.311576396,0,0.362342924,0,0
6.87,0,-0.311576396,0,0.363321036,0,0
6.875,0,-0.311576396,0,0.364299119,0,0
6.88,0,-0.311576396,0,0.365277261,0,0
6.885,0,-0.311576396,0,0.366255343,0,0
6.89,0,-0.311576396,0,0.367233485,0,0
6.895,0,-0.311576396,0,0.368211567,0,0
6.9,0,-0.311576396,0,0.369189709,0,0
6.905,0,-0.311576396,0,0.370167792,0,0
6.91,0,-0.311576396,0,0.371145934,0,0
6.915,0,-0.311576396,0,0.372124016,0,0
6.92,0,-0.311576396,0,0.373102158,0,0
6.925,0,-0.311576396,0,0.3740803,0,0
6.93,0,-0.311576396,0,0.375058383,0,0
6.935,0,-0.311576396,0,0.376036525,0,0
6.94,0,-0.311576396,0,0.377014607,0,0
6.945,0,-0.311576396,0,0.377992749,0,0
6.95,0,-0.311576396,0,0.378970832,0,0
6.955,0,-0.311576396,0,0.379948974,0,0
6.96,0,-0.311576396,0,0.380927056,0,0
6.965,0,-0.311576396,0,0.381905198,0,0
6.97,0,-0.311576396,0,0.382883281,0,0
6.975,0,-0.311576396,0,0.383861393,0,0
6.98,0,-0.311576396,0,0.384839505,0,0
6.985,0,-0.311576396,0,0.385817617,0,0
6.99,0,-0.311576396,0,0.386795729,0,0
6.995,0,-0.311576396,0,0.387773842,0,0
7,0,-0.311576396,0,0.388751924,0,0
7.005,0,-0.311576396,0,0.389730066,0,0
7.01,0,-0.311576396,0,0.390708148,0,0
7.015,0,-0.311576396,0,0.391686291,0,0
7.02,0,-0.311576396,0,0.392664373,0,0
7.025,0,-0.311576396,0,0.393642515,0,0
7.03,0,-0.311576396,0,0.394620597,0,0
7.035,0,-0.311576396,0,0.395598739,0,0
7.04,0,-0.311576396,0,0.396576822,0,0
7.045,0,-0.311576396,0,0.397554964,0,0
7.05,0,-0.311576396,0,0.398533106,0,0
7.055,0,-0.311576396,0,0.399511188,0,0
7.06,0,-0.311576396,0,0.40048933,0,0
7.065,0,-0.311576396,0,0.401467413,0,0
7.07,0,-0.311576396,0,0.402445555,0,0
7.075,0,-0.311576396,0,0.403423637,0,0
7.08,0,-0.311576396,0,0.404401779,0,0
7.085,0,-0.311576396,0,0.405379862,0,0
7.09,0,-0.311576396,0,0.406358004,0,0
7.095,0,-0.311576396,0,0.407336086,0,0
7.1,0,-0.311576396,0,0.408314198,0,0
7.105,0,-0.311576396,0,0.40929231,0,0
7.11,0,-0.311576396,0,0.410270423,0,0
7.115,0,-0.311576396,0,0.411248535,0,0
7.12,0,-0.311576396,0,0.412226647,0,0
7.125,0,-0.311576396,0,0.41320473,0,0
7.13,0,-0.311576396,0,0.414182872,0,0
7.135,0,-0.311576396,0,0.415160954,0,0
7.14,0,-0.311576396,0,0.416139096,0,0
7.145,0,-0.311576396,0,0.417117178,0,0
7.15,0,-0.311576396,0,0.41809532,0,0
7.155,0,-0.311576396,0,0.419073403,0,0
7.16,0,-0.311576396,0,0.420051545,0,0
7.165,0,-0.311576396,0,0.421029627,0,0
7.17,0,-0.311576396,0,0.422007769,0,0
7.175,0,-0.311576396,0,0.422985911,0,0
7.18,0,-0.311576396,0,0.423963994,0,0
7.185,0,-0.311576396,0,0.424942136,0,0
7.19,0,-0.311576396,0,0.425920218,0,0
7.195,0,-0.311576396,0,0.42689836,0,0
7.2,0,-0.311576396,0,0.427876443,0,0
7.205,0,-0.311576396,0,0.428854585,0,0
7.21,0,-0.311576396,0,0.429832667,0,0
7.215,0,-0.311576396,0,0.430810809,0,0
7.22,0,-0.311576396,0,0.431788892,0,0
7.225,0,-0.311576396,0,0.432767004,0,0
7.23,0,-0.311576396,0,0.433745116,0,0
7.235,0,-0.311576396,0,0.434723228,0,0
7.24,0,-0.311576396,0,0.43570134,0,0
7.245,0,-0.311576396,0,0.436679453,0,0
7.25,0,-0.311576396,0,0.437657535,0,0
7.255,0,-0.311576396,0,0.438635677,0,0
7.26,0,-0.311576396,0,0.43961376,0,0
7.265,0,-0.311576396,0,0.440591902,0,0
7.27,0,-0.311576396,0,0.441569984,0,0
7.275,0,-0.311576396,0,0.442548126,0,0
7.28,0,-0.311576396,0,0.443526208,0,0
7.285,0,-0.311576396,0,0.44450435,0,0
7.29,0,-0.311576396,0,0.445482433,0,0
7.295,0,-0.311576396,0,0.446460575,0,0
7.3,0,-0.311576396,0,0.447438717,0,0
7.305,0,-0.311576396,0,0.448416799,0,0
7.31,0,-0.311576396,0,0.449394941,0,0
7.315,0,-0.311576396,0,0.450373024,0,0
7.32,0,-0.311576396,0,0.451351166,0,0
7.325,0,-0.311576396,0,0.452329248,0,0
7.33,0,-0.311576396,0,0.45330739,0,0
7.335,0,-0.311576396,0,0.454285473,0,0
7.34,0,-0.311576396,0,0.455263615,0,0
7.345,0,-0.311576396,0,0.456241697,0,0
7.35,0,-0.311576396,0,0.457219809,0,0
7.355,0,-0.311576396,0,0.458197922,0,0
7.36,0,-0.311576396,0,0.459176034,0,0
7.365,0,-0.311576396,0,0.460154146,0,0
7.37,0,-0.311576396,0,0.461132258,0,0
7.375,0,-0.311576396,0,0.462110341,0,0
7.38,0,-0.311576396,0,0.463088483,0,0
7.385,0,-0.311576396,0,0.464066565,0,0
7.39,0,-0.311576396,0,0.465044707,0,0
7.395,0,-0.311576396,0,0.466022789,0,0
7.4,0,-0.311576396,0,0.467000932,0,0
7.405,0,-0.311576396,0,0.467979014,0,0
7.41,0,-0.311576396,0,0.468957156,0,0
7.415,0,-0.311576396,0,0.469935238,0,0
7.42,0,-0.311576396,0,0.47091338,0,0
7.425,0,-0.311576396,0,0.471891522,0,0
7.43,0,-0.311576396,0,0.472869664,0,0
7.435,0,-0.311576396,0,0.473847687,0,0
7.44,0,-0.311576396,0,0.474825829,0,0
7.445,0,-0.311576396,0,0.475803971,0,0
7.45,0,-0.311576396,0,0.476782084,0,0
7.455,0,-0.311576396,0,0.477760136,0,0
7.46,0,-0.311576396,0,0.478738278,0,0
7.465,0,-0.311576396,0,0.47971642,0,0
7.47,0,-0.311576396,0,0.480694532,0,0
7.475,0,-0.311576396,0,0.481672585,0,0
7.48,0,-0.311576396,0,0.482650727,0,0
7.485,0,-0.311576396,0,0.483628839,0,0
7.49,0,-0.311576396,0,0.484606981,0,0
7.495,0,-0.311576396,0,0.485585034,0,0
7.5,0,-0.311576396,0,0.486563146,0,0
7.505,0,-0.311576396,0,0.487541288,0,0
7.51,0,-0.311576396,0,0.48851943,0,0
7.515,0,-0.311576396,0,0.489497483,0,0
7.52,0,-0.311576396,0,0.490475595,0,0
7.525,0,-0.311576396,0,0.491453737,0,0
7.53,0,-0.311576396,0,0.492431879,0,0
7.535,0,-0.311576396,0,0.493409902,0,0
7.54,0,-0.311576396,0,0.494388044,0,0
7.545,0,-0.311576396,0,0.495366186,0,0
7.55,0,-0.311576396,0,0.496344328,0,0
7.555,0,-0.311576396,0,0.49732247,0,0
7.56,0,-0.311576396,0,0.498300493,0,0
7.565,0,-0.311576396,0,0.499278635,0,0
7.57,0,-0.311576396,0,0.500256777,0,0
7.575,0,-0.311576396,0,0.501234889,0,0
7.58,0,-0.311576396,0,0.502212942,0,0
7.585,0,-0.311576396,0,0.503191054,0,0
7.59,0,-0.311576396,0,0.504169226,0,0
7.595,0,-0.311576396,0,0.505147338,0,0
7.6,0,-0.311576396,0,0.506125391,0,0
7.605,0,-0.311576396,0,0.507103503,0,0
7.61,0,-0.311576396,0,0.508081675,0,0
7.615,0,-0.311576396,0,0.509059787,0,0
7.62,0,-0.311576396,0,0.510037839,0,0
7.625,0,-0.311576396,0,0.511015952,0,0
7.63,0,-0.311576396,0,0.511994123,0,0
7.635,0,-0.311576396,0,0.512972236,0,0
7.64,0,-0.311576396,0,0.513950288,0,0
7.645,0,-0.311576396,0,0.514928401,0,0
7.65,0,-0.311576396,0,0.515906572,0,0
7.655,0,-0.311576396,0,0.516884685,0,0
7.66,0,-0.311576396,0,0.517862737,0,0
7.665,0,-0.311576396,0,0.518840849,0,0
7.67,0,-0.311576396,0,0.519819021,0,0
7.675,0,-0.311576396,0,0.520797133,0,0
7.68,0,-0.311576396,0,0.521775246,0,0
7.685,0,-0.311576396,0,0.522753298,0,0
7.69,0,-0.311576396,0,0.523731411,0,0
7.695,0,-0.311576396,0,0.524709582,0,0
7.7,0,-0.311576396,0,0.525687695,0,0
7.705,0,-0.311576396,0,0.526665747,0,0
7.71,0,-0.311576396,0,0.527643859,0,0
7.715,0,-0.311576396,0,0.528622031,0,0
7.72,0,-0.311576396,0,0.529600143,0,0
7.725,0,-0.311576396,0,0.530578196,0,0
7.73,0,-0.311576396,0,0.531556308,0,0
7.735,0,-0.311576396,0,0.53253448,0,0
7.74,0,-0.311576396,0,0.533512592,0,0
7.745,0,-0.311576396,0,0.534490645,0,0
7.75,0,-0.311576396,0,0.535468757,0,0
7.755,0,-0.311576396,0,0.536446929,0,0
7.76,0,-0.311576396,0,0.537425041,0,0
7.765,0,-0.311576396,0,0.538403094,0,0
7.77,0,-0.311576396,0,0.539381206,0,0
7.775,0,-0.311576396,0,0.540359378,0,0
7.78,0,-0.311576396,0,0.54133749,0,0
7.785,0,-0.311576396,0,0.542315543,0,0
7.79,0,-0.311576396,0,0.543293655,0,0
7.795,0,-0.311576396,0,0.544271827,0,0
7.8,0,-0.311576396,0,0.545249939,0,0
7.805,0,-0.311576396,0,0.546228051,0,0
7.81,0,-0.311576396,0,0.547206104,0,0
7.815,0,-0.311576396,0,0.548184216,0,0
7.82,0,-0.311576396,0,0.549162388,0,0
7.825,0,-0.311576396,0,0.5501405,0,0
7.83,0,-0.311576396,0,0.551118553,0,0
7.835,0,-0.311576396,0,0.552096665,0,0
7.84,0,-0.311576396,0,0.553074837,0,0
7.845,0,-0.311576396,0,0.554052949,0,0
7.85,0,-0.311576396,0,0.555031002,0,0
7.855,0,-0.311576396,0,0.556009114,0,0
7.86,0,-0.311576396,0,0.556987286,0,0
7.865,0,-0.311576396,0,0.557965398,0,0
7.87,0,-0.311576396,0,0.55894345,0,0
7.875,0,-0.311576396,0,0.559921563,0,0
7.88,0,-0.311576396,0,0.560899734,0,0
7.885,0,-0.311576396,0,0.561877847,0,0
7.89,0,-0.311576396,0,0.562855899,0,0
7.895,0,-0.311576396,0,0.563834012,0,0
7.9,0,-0.311576396,0,0.564812183,0,0
7.905,0,-0.311576396,0,0.565790296,0,0
7.91,0,-0.311576396,0,0.566768348,0,0
7.915,0,-0.311576396,0,0.56774646,0,0
7.92,0,-0.311576396,0,0.568724632,0,0
7.925,0,-0.311576396,0,0.569702744,0,0
7.93,0,-0.311576396,0,0.570680857,0,0
7.935,0,-0.311576396,0,0.571658909,0,0
7.94,0,-0.311576396,0,0.572637022,0,0
7.945,0,-0.311576396,0,0.573615193,0,0
7.95,0,-0.311576396,0,0.574593306,0,0
7.955,0,-0.311576396,0,0.575571358,0,0
7.96,0,-0.311576396,0,0.57654947,0,0
7.965,0,-0.311576396,0,0.577527642,0,0
7.97,0,-0.311576396,0,0.578505754,0,0
7.975,0,-0.311576396,0,0.579483807,0,0
7.98,0,-0.311576396,0,0.580461919,0,0
7.985,0,-0.311576396,0,0.581440091,0,0
7.99,0,-0.311576396,0,0.582418203,0,0
7.995,0,-0.311576396,0,0.583396256,0,0
8,0,-0.311576396,0,0.584374368,0,0
8.005,0,-0.311576396,0,0.58535254,0,0
8.01,0,-0.311576396,0,0.586330652,0,0
8.015,0,-0.311576396,0,0.587308705,0,0
8.02,0,-0.311576396,0,0.588286817,0,0
8.025,0,-0.311576396,0,0.589264989,0,0
8.03,0,-0.311576396,0,0.590047479,0,0
8.035,0,-0.311576396,0,0.591221154,0,0
8.04,0,-0.311576396,0,0.592199266,0,0
8.045,0,-0.311576396,0,0.593177438,0,0
8.05,0,-0.311576396,0,0.59415555,0,0
8.055,0,-0.311576396,0,0.595133662,0,0
8.06,0,-0.311576396,0,0.596111715,0,0
8.065,0,-0.311576396,0,0.596894264,0,0
8.07,0,-0.311576396,0,0.598067999,0,0
8.075,0,-0.311576396,0,0.598850429,0,0
8.08,0,-0.311576396,0,0.600024164,0,0
8.085,0,-0.311576396,0,0.601002276,0,0
8.09,0,-0.311576396,0,0.601980448,0,0
8.095,0,-0.311576396,0,0.60295856,0,0
8.1,0,-0.311576396,0,0.603936613,0,0
8.105,0,-0.311576396,0,0.604914725,0,0
8.11,0,-0.311576396,0,0.605697274,0,0
8.115,0,-0.311576396,0,0.606871009,0,0
8.12,0,-0.311576396,0,0.607849061,0,0
8.125,0,-0.311576396,0,0.608827174,0,0
8.13,0,-0.311576396,0,0.609805346,0,0
8.135,0,-0.311576396,0,0.610783458,0,0
8.14,-0.223193586,-0.311576396,-0.223193586,0.61176151,-0.223193586,-0.223193586
8.145,-0.223193586,-0.311576396,-0.223193586,0.612739623,0,-0.223193586
8.15,-0.218958229,-0.311576396,-0.218958229,0.613717794,-0.218958229,-0.218958229
8.155,-0.223181888,-0.311576396,-0.223181888,0.614500284,-0.223181888,-0.223181888
8.16,-0.223181888,-0.311576396,-0.22951737,0.615673959,-0.22951737,-0.22951737
8.165,-0.223181888,-0.311576396,-0.234796956,0.616652071,-0.234796956,-0.234796956
8.17,-0.223181888,-0.311576396,-0.240076527,0.617630243,-0.240076527,-0.240076527
8.175,-0.223181888,-0.311576396,-0.245356098,0.618608356,-0.245356098,-0.245356098
8.18,-0.219383061,-0.311576396,-0.219383061,0.619586468,-0.219383061,-0.219383061
8.185,-0.219383061,-0.311576396,-0.218652517,0.62056452,-0.218652517,-0.218652517
8.19,-0.219383061,-0.311576396,-0.218068078,0.62134707,-0.218068078,-0.218068078
8.195,-0.219383061,-0.311576396,-0.217191428,0.622520804,-0.217191428,-0.217191428
8.2,-0.220622033,-0.311576396,-0.220622033,0.623498917,-0.220622033,-0.220622033
8.205,-0.220622033,-0.311576396,-0.220931768,0.624476969,-0.220931768,-0.220931768
8.21,-0.220622033,-0.311576396,-0.221241519,0.625455081,-0.221241519,-0.221241519
8.215,-0.220622033,-0.311576396,-0.221551254,0.626433253,-0.221551254,-0.221551254
8.22,-0.222359076,-0.311576396,-0.222359076,0.627411366,-0.222359076,-0.222359076
8.225,-0.221308649,-0.311576396,-0.221308649,0.628389418,-0.221308649,-0.221308649
8.23,-0.22221826,-0.311576396,-0.22221826,0.62936753,-0.22221826,-0.22221826
8.235,-0.22221826,-0.311576396,-0.223127872,0.630345702,-0.223127872,-0.223127872
8.24,-0.216751799,-0.311576396,-0.216751799,0.631323814,-0.216751799,-0.216751799
8.245,-0.217127934,-0.311576396,-0.217127934,0.632301867,-0.217127934,-0.217127934
8.25,-0.217127934,-0.311576396,-0.217504069,0.633279979,-0.217504069,-0.217504069
8.255,-0.217127934,-0.311576396,-0.217880204,0.634258151,-0.217880204,-0.217880204
8.26,-0.215898037,-0.311576396,-0.215898037,0.635236263,-0.215898037,-0.215898037
8.265,-0.223291278,-0.311576396,-0.223291278,0.636214316,-0.223291278,-0.223291278
8.27,-0.223291278,-0.311576396,-0.230684519,0.637192428,-0.230684519,-0.230684519
8.275,-0.223291278,-0.311576396,-0.23807776,0.6381706,-0.23807776,-0.23807776
8.28,-0.217340082,-0.311576396,-0.217340082,0.639148712,-0.217340082,-0.217340082
8.285,-0.217678979,-0.311576396,-0.217678979,0.640126765,-0.217678979,-0.217678979
8.29,-0.217678979,-0.311576396,-0.218017876,0.641104877,-0.218017876,-0.218017876
8.295,-0.217678979,-0.311576396,-0.218356773,0.642083049,-0.218356773,-0.218356773
8.3,-0.214364886,-0.311576396,-0.214364886,0.643061161,-0.214364886,-0.214364886
8.305,-0.215444013,-0.311576396,-0.215444013,0.644039273,-0.215444013,-0.215444013
8.31,-0.215444013,-0.311576396,-0.216523141,0.645017326,-0.216523141,-0.216523141
8.315,-0.215444013,-0.311576396,-0.217602268,0.645995438,-0.217602268,-0.217602268
8.32,-0.215444013,-0.311576396,-0.218681395,0.64697361,-0.218681395,-0.218681395
8.325,-0.215444013,-0.311576396,-0.219760522,0.647951722,-0.219760522,-0.219760522
8.33,-0.215373203,-0.311576396,-0.215373203,0.648929775,-0.215373203,-0.215373203
8.335,-0.215997294,-0.311576396,-0.215997294,0.649907887,-0.215997294,-0.215997294
8.34,-0.21849981,-0.311576396,-0.21849981,0.650886059,-0.21849981,-0.21849981
8.345,-0.216476202,-0.311576396,-0.216476202,0.651864171,-0.216476202,-0.216476202
8.35,-0.216476202,-0.311576396,-0.214452595,0.652842224,-0.214452595,-0.214452595
8.355,-0.216476202,-0.311576396,-0.212428987,0.653820336,-0.212428987,-0.212428987
8.36,-0.216476202,-0.311576396,-0.21040538,0.654798508,-0.21040538,-0.21040538
8.365,-0.216476202,-0.311576396,-0.208381772,0.65577662,-0.208381772,-0.208381772
8.37,-0.216733649,-0.311576396,-0.216733649,0.656754673,-0.216733649,-0.216733649
8.375,-0.216662765,-0.311576396,-0.216662765,0.657732785,-0.216662765,-0.216662765
8.38,-0.216998503,-0.311576396,-0.216998503,0.658710957,-0.216998503,-0.216998503
8.385,-0.216998503,-0.311576396,-0.217334241,0.659689069,-0.217334241,-0.217334241
8.39,-0.219215095,-0.311576396,-0.219215095,0.660667121,-0.219215095,-0.219215095
8.395,-0.217917129,-0.311576396,-0.217917129,0.661645234,-0.217917129,-0.217917129
8.4,-0.217917129,-0.311576396,-0.216619164,0.662623405,-0.216619164,-0.216619164
8.405,-0.217917129,-0.311576396,-0.215321198,0.663601518,-0.215321198,-0.215321198
8.41,-0.22547771,-0.311576396,-0.22547771,0.66457957,-0.22547771,-0.22547771
8.415,-0.2236664,-0.311576396,-0.2236664,0.665557683,-0.2236664,-0.2236664
8.42,-0.2236664,-0.311576396,-0.221855089,0.666535854,-0.221855089,-0.221855089
8.425,-0.2236664,-0.311576396,-0.220043778,0.667513967,-0.220043778,-0.220043778
8.43,-0.217714071,-0.311576396,-0.217714071,0.668492079,-0.217714071,-0.217714071
8.435,-0.21774821,-0.311576396,-0.21774821,0.669470131,-0.21774821,-0.21774821
8.44,-0.21774821,-0.311576396,-0.217782348,0.670448244,-0.217782348,-0.217782348
8.445,-0.21774821,-0.311576396,-0.217816487,0.671426415,-0.217816487,-0.217816487
8.45,-0.224274784,-0.311576396,-0.224274784,0.672404528,-0.224274784,-0.224274784
8.455,-0.224249899,-0.311576396,-0.224249899,0.67338258,-0.224249899,-0.224249899
8.46,-0.224249899,-0.311576396,-0.224225014,0.674360693,-0.224225014,-0.224225014
8.465,-0.224249899,-0.311576396,-0.22420013,0.675338864,-0.22420013,-0.22420013
8.47,-0.226860926,-0.311576396,-0.226860926,0.676316977,-0.226860926,-0.226860926
8.475,-0.223804876,-0.311576396,-0.223804876,0.677295029,-0.223804876,-0.223804876
8.48,-0.223804876,-0.311576396,-0.220748827,0.678273141,-0.220748827,-0.220748827
8.485,-0.223804876,-0.311576396,-0.217692778,0.679251313,-0.217692778,-0.217692778
8.49,-0.228372544,-0.311576396,-0.228372544,0.680229425,-0.228372544,-0.228372544
8.495,-0.228621066,-0.311576396,-0.228621066,0.681207478,-0.228621066,-0.228621066
8.5,-0.228621066,-0.311576396,-0.228869587,0.68218559,-0.228869587,-0.228869587
8.505,-0.228621066,-0.311576396,-0.229118109,0.683163762,-0.229118109,-0.229118109
8.51,-0.224114344,-0.311576396,-0.224114344,0.684141874,-0.224114344,-0.224114344
8.515,-0.222798914,-0.311576396,-0.222798914,0.685119927,-0.222798914,-0.222798914
8.52,-0.222798914,-0.311576396,-0.221483484,0.686098039,-0.221483484,-0.221483484
8.525,-0.222798914,-0.311576396,-0.220168054,0.687076211,-0.220168054,-0.220168054
8.53,-0.221949875,-0.311576396,-0.221949875,0.688054323,-0.221949875,-0.221949875
8.535,-0.222273394,-0.311576396,-0.222273394,0.689032376,-0.222273394,-0.222273394
8.54,-0.222273394,-0.311576396,-0.222596914,0.690010488,-0.222596914,-0.222596914
8.545,-0.222273394,-0.311576396,-0.222920433,0.69098866,-0.222920433,-0.222920433
8.55,-0.218297422,-0.311576396,-0.218297422,0.691966772,-0.218297422,-0.218297422
8.555,-0.218178347,-0.311576396,-0.218178347,0.692944884,-0.218178347,-0.218178347
8.56,-0.218178347,-0.311576396,-0.218059272,0.693922937,-0.218059272,-0.218059272
8.565,-0.218178347,-0.311576396,-0.217940196,0.694901049,-0.217940196,-0.217940196
8.57,-0.222611889,-0.311576396,-0.222611889,0.695879221,-0.222611889,-0.222611889
8.575,-0.222760975,-0.311576396,-0.222760975,0.696857333,-0.222760975,-0.222760975
8.58,-0.222760975,-0.311576396,-0.222910061,0.697835386,-0.222910061,-0.222910061
8.585,-0.222760975,-0.311576396,-0.223059148,0.698813498,-0.223059148,-0.223059148
8.59,-0.222679168,-0.311576396,-0.222679168,0.69979167,-0.222679168,-0.222679168
8.595,-0.222827435,-0.311576396,-0.222827435,0.700769782,-0.222827435,-0.222827435
8.6,-0.222827435,-0.311576396,-0.222975701,0.701747835,-0.222975701,-0.222975701
8.605,-0.222827435,-0.311576396,-0.223123968,0.702725947,-0.223123968,-0.223123968
8.61,-0.216424003,-0.311576396,-0.216424003,0.703704119,-0.216424003,-0.216424003
8.615,-0.216339245,-0.311576396,-0.216339245,0.704682231,-0.216339245,-0.216339245
8.62,-0.216339245,-0.311576396,-0.216254488,0.705660284,-0.216254488,-0.216254488
