time_s,Mux1_2_
13.74,-0.291648775
13.745,-0.291648775
13.75,-0.291648775
13.755,-0.291648775
13.76,-0.291648775
13.765,-0.291648775
13.77,-0.291648775
13.775,-0.291648775
13.78,-0.291648775
13.785,-0.291648775
13.79,-0.291648775
13.795,-0.291648775
13.8,-0.291648775
13.805,-0.291648775
13.81,-0.291648775
13.815,-0.291648775
13.82,-0.291648775
13.825,-0.291648775
13.83,-0.291648775
13.835,-0.291648775
13.84,-0.291648775
13.845,-0.291648775
13.85,-0.291648775
13.855,-0.291648775
13.86,-0.291648775
13.865,-0.291648775
13.87,-0.291648775
13.875,-0.291648775
13.88,-0.291648775
13.885,-0.291648775
13.89,-0.291648775
13.895,-0.291648775
13.9,-0.291648775
13.905,-0.291648775
13.91,-0.291648775
13.915,-0.291648775
13.92,-0.291648775
13.925,-0.291648775
13.93,-0.291648775
13.935,-0.291648775
13.94,-0.291648775
13.945,-0.291648775
13.95,-0.291648775
13.955,-0.291648775
13.96,-0.291648775
13.965,-0.291648775
13.97,-0.291648775
13.975,-0.291648775
13.98,-0.291648775
13.985,-0.291648775
13.99,-0.291648775
13.995,-0.291648775
14,-0.291648775
14.005,-0.291648775
14.01,-0.291648775
14.015,-0.291648775
14.02,-0.291648775
14.025,-0.291648775
14.03,-0.291648775
14.035,-0.291648775
14.04,-0.291648775
14.045,-0.291648775
14.05,-0.291648775
14.055,-0.291648775
14.06,-0.291648775
14.065,-0.291648775
14.07,-0.291648775
14.075,-0.291648775
14.08,-0.291648775
14.085,-0.291648775
14.09,-0.291648775
14.095,-0.291648775
14.1,-0.291648775
14.105,-0.291648775
14.11,-0.291648775
14.115,-0.291648775
14.12,-0.291648775
14.125,-0.291648775
14.13,-0.291648775
14.135,-0.291648775
14.14,-0.291648775
14.145,-0.291648775
14.15,-0.291648775
14.155,-0.291648775
14.16,-0.291648775
14.165,-0.291648775
14.17,-0.291648775
14.175,-0.291648775
14.18,-0.291648775
14.185,-0.291648775
14.19,-0.291648775
14.195,-0.291648775
14.2,-0.291648775
14.205,-0.291648775
14.21,-0.291648775
14.215,-0.291648775
14.22,-0.291648775
14.225,-0.291648775
14.23,-0.291648775
14.235,-0.291648775
14.24,-0.291648775
14.245,-0.291648775
14.25,-0.291648775
14.255,-0.291648775
14.26,-0.291648775
14.265,-0.291648775
14.27,-0.291648775
14.275,-0.291648775
14.28,-0.291648775
14.285,-0.291648775
