time_s,Mux1_1_ch1,Mux1_1_ch2,Mux1_1_ch3,Mux1_1_ch4,Mux1_1_ch5,Mux1_1_ch6
6.18,0,-0.291648775,0,0.079256922,0,0
6.185,0,-0.291648775,0,0.0799288675,0,0
6.19,0,-0.291648775,0,0.0806007832,0,0
6.195,0,-0.291648775,0,0.0812727287,0,0
6.2,0,-0.291648775,0,0.081944637,0,0
6.205,0,-0.291648775,0,0.08261659,0,0
6.21,0,-0.291648775,0,0.0832884982,0,0
6.215,0,-0.291648775,0,0.0839604437,0,0
6.22,0,-0.291648775,0,0.0846323594,0,0
6.225,0,-0.291648775,0,0.085304305,0,0
6.23,0,-0.291648775,0,0.0859762207,0,0
6.235,0,-0.291648775,0,0.0866481662,0,0
6.24,0,-0.291648775,0,0.0873200819,0,0
6.245,0,-0.291648775,0,0.0879920274,0,0
6.25,0,-0.291648775,0,0.0886639431,0,0
6.255,0,-0.291648775,0,0.0893358886,0,0
6.26,0,-0.291648775,0,0.0900077969,0,0
6.265,0,-0.291648775,0,0.0906797498,0,0
6.27,0,-0.291648775,0,0.0913516581,0,0
6.275,0,-0.291648775,0,0.0920236036,0,0
6.28,0,-0.291648775,0,0.0926955193,0,0
6.285,0,-0.291648775,0,0.0933674648,0,0
6.29,0,-0.291648775,0,0.0940393806,0,0
6.295,0,-0.291648775,0,0.0947113261,0,0
6.3,0,-0.291648775,0,0.0953832716,0,0
6.305,0,-0.291648775,0,0.0960551873,0,0
6.31,0,-0.291648775,0,0.0967271328,0,0
6.315,0,-0.291648775,0,0.0973990485,0,0
6.32,0,-0.291648775,0,0.098070994,0,0
6.325,0,-0.291648775,0,0.0987429023,0,0
6.33,0,-0.291648775,0,0.0994148552,0,0
6.335,0,-0.291648775,0,0.100086764,0,0
6.34,0,-0.291648775,0,0.100758709,0,0
6.345,0,-0.291648775,0,0.101430625,0,0
6.35,0,-0.291648775,0,0.10210257,0,0
6.355,0,-0.291648775,0,0.102774486,0,0
6.36,0,-0.291648775,0,0.103446431,0,0
6.365,0,-0.291648775,0,0.104118347,0,0
6.37,0,-0.291648775,0,0.104790293,0,0
6.375,0,-0.291648775,0,0.105462208,0,0
6.38,0,-0.291648775,0,0.106134154,0,0
6.385,0,-0.291648775,0,0.106806062,0,0
6.39,0,-0.291648775,0,0.107478015,0,0
6.395,0,-0.291648775,0,0.108149923,0,0
6.4,0,-0.291648775,0,0.108821869,0,0
6.405,0,-0.291648775,0,0.109493785,0,0
6.41,0,-0.291648775,0,0.11016573,0,0
6.415,0,-0.291648775,0,0.110837646,0,0
6.42,0,-0.291648775,0,0.111509591,0,0
6.425,0,-0.291648775,0,0.112181537,0,0
6.43,0,-0.291648775,0,0.112853453,0,0
6.435,0,-0.291648775,0,0.113525398,0,0
6.44,0,-0.291648775,0,0.114197314,0,0
6.445,0,-0.291648775,0,0.114869259,0,0
6.45,0,-0.291648775,0,0.115541168,0,0
6.455,0,-0.291648775,0,0.116213121,0,0
6.46,0,-0.291648775,0,0.116885029,0,0
6.465,0,-0.291648775,0,0.117556974,0,0
6.47,0,-0.291648775,0,0.11822889,0,0
6.475,0,-0.291648775,0,0.118900836,0,0
6.48,0,-0.291648775,0,0.119572751,0,0
6.485,0,-0.291648775,0,0.120244697,0,0
6.49,0,-0.291648775,0,0.120916612,0,0
6.495,0,-0.291648775,0,0.121588558,0,0
6.5,0,-0.291648775,0,0.122260474,0,0
6.505,0,-0.291648775,0,0.122932419,0,0
6.51,0,-0.291648775,0,0.123604327,0,0
6.515,0,-0.291648775,0,0.12427628,0,0
6.52,0,-0.291648775,0,0.124948189,0,0
6.525,0,-0.291648775,0,0.125620142,0,0
6.53,0,-0.291648775,0,0.12629205,0,0
6.535,0,-0.291648775,0,0.126964003,0,0
6.54,0,-0.291648775,0,0.127635911,0,0
6.545,0,-0.291648775,0,0.128307849,0,0
6.55,0,-0.291648775,0,0.128979802,0,0
6.555,0,-0.291648775,0,0.12965171,0,0
6.56,0,-0.291648775,0,0.130323663,0,0
6.565,0,-0.291648775,0,0.130995572,0,0
6.57,0,-0.291648775,0,0.131667525,0,0
6.575,0,-0.291648775,0,0.132339433,0,0
6.58,0,-0.291648775,0,0.133011386,0,0
6.585,0,-0.291648775,0,0.133683294,0,0
6.59,0,-0.291648775,0,0.134355247,0,0
6.595,0,-0.291648775,0,0.135027155,0,0
6.6,0,-0.291648775,0,0.135699108,0,0
6.605,0,-0.291648775,0,0.136371017,0,0
6.61,0,-0.291648775,0,0.137042969,0,0
6.615,0,-0.291648775,0,0.137714878,0,0
6.62,0,-0.291648775,0,0.138386816,0,0
6.625,0,-0.291648775,0,0.139058739,0,0
6.63,0,-0.291648775,0,0.139730677,0,0
6.635,0,-0.291648775,0,0.1404026,0,0
6.64,0,-0.291648775,0,0.141074538,0,0
6.645,0,-0.291648775,0,0.141746461,0,0
6.65,0,-0.291648775,0,0.142418399,0,0
6.655,0,-0.291648775,0,0.143090323,0,0
6.66,0,-0.291648775,0,0.143762261,0,0
6.665,0,-0.291648775,0,0.144434169,0,0
6.67,0,-0.291648775,0,0.145106122,0,0
6.675,0,-0.291648775,0,0.145778075,0,0
6.68,0,-0.291648775,0,0.146449983,0,0
6.685,0,-0.291648775,0,0.147121921,0,0
6.69,0,-0.291648775,0,0.147793844,0,0
6.695,0,-0.291648775,0,0.148465782,0,0
6.7,0,-0.291648775,0,0.149137706,0,0
6.705,0,-0.291648775,0,0.149809644,0,0
6.71,0,-0.291648775,0,0.150481567,0,0
6.715,0,-0.291648775,0,0.151153505,0,0
6.72,0,-0.291648775,0,0.151825428,0,0
6.725,0,-0.291648775,0,0.152497366,0,0
6.73,0,-0.291648775,0,0.153169274,0,0
6.735,0,-0.291648775,0,0.153841227,0,0
6.74,0,-0.291648775,0,0.154513136,0,0
6.745,0,-0.291648775,0,0.155185089,0,0
6.75,0,-0.291648775,0,0.155856997,0,0
6.755,0,-0.291648775,0,0.15652895,0,0
6.76,0,-0.291648775,0,0.157200858,0,0
6.765,0,-0.291648775,0,0.157872811,0,0
6.77,0,-0.291648775,0,0.158544719,0,0
6.775,0,-0.291648775,0,0.159216672,0,0
6.78,0,-0.291648775,0,0.15988858,0,0
6.785,0,-0.291648775,0,0.160560533,0,0
6.79,0,-0.291648775,0,0.161232442,0,0
6.795,0,-0.291648775,0,0.161904395,0,0
6.8,0,-0.291648775,0,0.162576333,0,0
6.805,0,-0.291648775,0,0.163248241,0,0
6.81,0,-0.291648775,0,0.163920194,0,0
6.815,0,-0.291648775,0,0.164592102,0,0
6.82,0,-0.291648775,0,0.165264055,0,0
6.825,0,-0.291648775,0,0.165935963,0,0
6.83,0,-0.291648775,0,0.166607916,0,0
6.835,0,-0.291648775,0,0.167279825,0,0
6.84,0,-0.291648775,0,0.167951778,0,0
6.845,0,-0.291648775,0,0.168623686,0,0
6.85,0,-0.291648775,0,0.169295639,0,0
6.855,0,-0.291648775,0,0.169967547,0,0
6.86,0,-0.291648775,0,0.1706395,0,0
6.865,0,-0.291648775,0,0.171311408,0,0
6.87,0,-0.291648775,0,0.171983346,0,0
6.875,0,-0.291648775,0,0.17265527,0,0
6.88,0,-0.291648775,0,0.173327208,0,0
6.885,0,-0.291648775,0,0.173999131,0,0
6.89,0,-0.291648775,0,0.174671069,0,0
6.895,0,-0.291648775,0,0.175342992,0,0
6.9,0,-0.291648775,0,0.17601493,0,0
6.905,0,-0.291648775,0,0.176686853,0,0
6.91,0,-0.291648775,0,0.177358791,0,0
6.915,0,-0.291648775,0,0.178030699,0,0
6.92,0,-0.291648775,0,0.178702652,0,0
6.925,0,-0.291648775,0,0.179374605,0,0
6.93,0,-0.291648775,0,0.180046514,0,0
6.935,0,-0.291648775,0,0.180718452,0,0
6.94,0,-0.291648775,0,0.181390375,0,0
6.945,0,-0.291648775,0,0.182062313,0,0
6.95,0,-0.291648775,0,0.182734236,0,0
6.955,0,-0.291648775,0,0.183406174,0,0
6.96,0,-0.291648775,0,0.184078097,0,0
6.965,0,-0.291648775,0,0.184750035,0,0
6.97,0,-0.291648775,0,0.185421959,0,0
6.975,0,-0.291648775,0,0.186093897,0,0
6.98,0,-0.291648775,0,0.186765805,0,0
6.985,0,-0.291648775,0,0.187437758,0,0
6.99,0,-0.291648775,0,0.188109666,0,0
6.995,0,-0.291648775,0,0.188781619,0,0
7,0,-0.291648775,0,0.189453527,0,0
7.005,0,-0.291648775,0,0.19012548,0,0
7.01,0,-0.291648775,0,0.190797389,0,0
7.015,0,-0.291648775,0,0.191469342,0,0
7.02,0,-0.291648775,0,0.19214125,0,0
7.025,0,-0.291648775,0,0.192813203,0,0
7.03,0,-0.291648775,0,0.193485111,0,0
7.035,0,-0.291648775,0,0.194157064,0,0
7.04,0,-0.291648775,0,0.194828972,0,0
7.045,0,-0.291648775,0,0.19550091,0,0
7.05,0,-0.291648775,0,0.196172863,0,0
7.055,0,-0.291648775,0,0.196844772,0,0
7.06,0,-0.291648775,0,0.197516724,0,0
7.065,0,-0.291648775,0,0.198188633,0,0
7.07,0,-0.291648775,0,0.198860586,0,0
7.075,0,-0.291648775,0,0.199532494,0,0
7.08,0,-0.291648775,0,0.200204447,0,0
7.085,0,-0.291648775,0,0.200876355,0,0
7.09,0,-0.291648775,0,0.201548308,0,0
7.095,0,-0.291648775,0,0.202220216,0,0
7.1,0,-0.291648775,0,0.202892169,0,0
7.105,0,-0.291648775,0,0.203564078,0,0
7.11,0,-0.291648775,0,0.204236031,0,0
7.115,0,-0.291648775,0,0.204907939,0,0
7.12,0,-0.291648775,0,0.205579877,0,0
7.125,0,-0.291648775,0,0.2062518,0,0
7.13,0,-0.291648775,0,0.206923738,0,0
7.135,0,-0.291648775,0,0.207595661,0,0
7.14,0,-0.291648775,0,0.208267599,0,0
7.145,0,-0.291648775,0,0.208939523,0,0
7.15,0,-0.291648775,0,0.209611461,0,0
7.155,0,-0.291648775,0,0.210283384,0,0
7.16,0,-0.291648775,0,0.210955322,0,0
7.165,0,-0.291648775,0,0.21162723,0,0
7.17,0,-0.291648775,0,0.212299183,0,0
7.175,0,-0.291648775,0,0.212971136,0,0
7.18,0,-0.291648775,0,0.213643044,0,0
7.185,0,-0.291648775,0,0.214314982,0,0
7.19,0,-0.291648775,0,0.214986905,0,0
7.195,0,-0.291648775,0,0.215658844,0,0
7.2,0,-0.291648775,0,0.216330767,0,0
7.205,0,-0.291648775,0,0.217002705,0,0
7.21,0,-0.291648775,0,0.217674628,0,0
7.215,0,-0.291648775,0,0.218346566,0,0
7.22,0,-0.291648775,0,0.219018489,0,0
7.225,0,-0.291648775,0,0.219690427,0,0
7.23,0,-0.291648775,0,0.220362335,0,0
7.235,0,-0.291648775,0,0.221034288,0,0
7.24,0,-0.291648775,0,0.221706197,0,0
7.245,0,-0.291648775,0,0.22237815,0,0
7.25,0,-0.291648775,0,0.223050058,0,0
7.255,0,-0.291648775,0,0.223722011,0,0
7.26,0,-0.291648775,0,0.224393919,0,0
7.265,0,-0.291648775,0,0.225065872,0,0
7.27,0,-0.291648775,0,0.22573778,0,0
7.275,0,-0.291648775,0,0.226409733,0,0
7.28,0,-0.291648775,0,0.227081642,0,0
7.285,0,-0.291648775,0,0.227753595,0,0
7.29,0,-0.291648775,0,0.228425503,0,0
7.295,0,-0.291648775,0,0.229097456,0,0
7.3,0,-0.291648775,0,0.229769394,0,0
7.305,0,-0.291648775,0,0.230441302,0,0
7.31,0,-0.291648775,0,0.231113255,0,0
7.315,0,-0.291648775,0,0.231785163,0,0
7.32,0,-0.291648775,0,0.232457116,0,0
7.325,0,-0.291648775,0,0.233129025,0,0
7.33,0,-0.291648775,0,0.233800977,0,0
7.335,0,-0.291648775,0,0.234472886,0,0
7.34,0,-0.291648775,0,0.235144839,0,0
7.345,0,-0.291648775,0,0.235816747,0,0
7.35,0,-0.291648775,0,0.2364887,0,0
7.355,0,-0.291648775,0,0.237160608,0,0
7.36,0,-0.291648775,0,0.237832561,0,0
7.365,0,-0.291648775,0,0.238504469,0,0
7.37,0,-0.291648775,0,0.239176407,0,0
7.375,0,-0.291648775,0,0.239848331,0,0
7.38,0,-0.291648775,0,0.240520269,0,0
7.385,0,-0.291648775,0,0.241192192,0,0
7.39,0,-0.291648775,0,0.24186413,0,0
7.395,0,-0.291648775,0,0.242536053,0,0
7.4,0,-0.291648775,0,0.243207991,0,0
7.405,0,-0.291648775,0,0.243879914,0,0
7.41,0,-0.291648775,0,0.244551852,0,0
7.415,0,-0.291648775,0,0.245223761,0,0
7.42,0,-0.291648775,0,0.245895714,0,0
7.425,0,-0.291648775,0,0.246567667,0,0
7.43,0,-0.291648775,0,0.247239605,0,0
7.435,0,-0.291648775,0,0.247911483,0,0
7.44,0,-0.291648775,0,0.248583436,0,0
7.445,0,-0.291648775,0,0.249255374,0,0
7.45,0,-0.291648775,0,0.249927327,0,0
7.455,0,-0.291648775,0,0.250599205,0,0
7.46,0,-0.291648775,0,0.251271158,0,0
7.465,0,-0.291648775,0,0.251943111,0,0
7.47,0,-0.291648775,0,0.252615035,0,0
7.475,0,-0.291648775,0,0.253286928,0,0
7.48,0,-0.291648775,0,0.253958881,0,0
7.485,0,-0.291648775,0,0.254630834,0,0
7.49,0,-0.291648775,0,0.255302757,0,0
7.495,0,-0.291648775,0,0.25597465,0,0
7.5,0,-0.291648775,0,0.256646603,0,0
7.505,0,-0.291648775,0,0.257318527,0,0
7.51,0,-0.291648775,0,0.257990479,0,0
7.515,0,-0.291648775,0,0.258662373,0,0
7.52,0,-0.291648775,0,0.259334326,0,0
7.525,0,-0.291648775,0,0.260006249,0,0
7.53,0,-0.291648775,0,0.260678202,0,0
7.535,0,-0.291648775,0,0.261350095,0,0
7.54,0,-0.291648775,0,0.262022018,0,0
7.545,0,-0.291648775,0,0.262693971,0,0
7.55,0,-0.291648775,0,0.263365924,0,0
7.555,0,-0.291648775,0,0.264037877,0,0
7.56,0,-0.291648775,0,0.264709741,0,0
7.565,0,-0.291648775,0,0.265381694,0,0
7.57,0,-0.291648775,0,0.266053647,0,0
7.575,0,-0.291648775,0,0.2667256,0,0
7.58,0,-0.291648775,0,0.267397463,0,0
7.585,0,-0.291648775,0,0.268069416,0,0
7.59,0,-0.291648775,0,0.268741369,0,0
7.595,0,-0.291648775,0,0.269413322,0,0
7.6,0,-0.291648775,0,0.270085186,0,0
7.605,0,-0.291648775,0,0.270757139,0,0
7.61,0,-0.291648775,0,0.271429092,0,0
7.615,0,-0.291648775,0,0.272101045,0,0
7.62,0,-0.291648775,0,0.272772908,0,0
7.625,0,-0.291648775,0,0.273444861,0,0
7.63,0,-0.291648775,0,0.274116814,0,0
7.635,0,-0.291648775,0,0.274788737,0,0
7.64,0,-0.291648775,0,0.275460631,0,0
7.645,0,-0.291648775,0,0.276132584,0,0
7.65,0,-0.291648775,0,0.276804537,0,0
7.655,0,-0.291648775,0,0.27747646,0,0
7.66,0,-0.291648775,0,0.278148353,0,0
7.665,0,-0.291648775,0,0.278820306,0,0
7.67,0,-0.291648775,0,0.279492259,0,0
7.675,0,-0.291648775,0,0.280164182,0,0
7.68,0,-0.291648775,0,0.280836135,0,0
7.685,0,-0.291648775,0,0.281508029,0,0
7.69,0,-0.291648775,0,0.282179952,0,0
7.695,0,-0.291648775,0,0.282851905,0,0
7.7,0,-0.291648775,0,0.283523858,0,0
7.705,0,-0.291648775,0,0.284195751,0,0
7.71,0,-0.291648775,0,0.284867674,0,0
7.715,0,-0.291648775,0,0.285539627,0,0
7.72,0,-0.291648775,0,0.28621158,0,0
7.725,0,-0.291648775,0,0.286883444,0,0
7.73,0,-0.291648775,0,0.287555397,0,0
7.735,0,-0.291648775,0,0.28822735,0,0
7.74,0,-0.291648775,0,0.288899302,0,0
7.745,0,-0.291648775,0,0.289571166,0,0
7.75,0,-0.291648775,0,0.290243119,0,0
7.755,0,-0.291648775,0,0.290915072,0,0
7.76,0,-0.291648775,0,0.291587025,0,0
7.765,0,-0.291648775,0,0.292258888,0,0
7.77,0,-0.291648775,0,0.292930841,0,0
7.775,0,-0.291648775,0,0.293602794,0,0
7.78,0,-0.291648775,0,0.294274747,0,0
7.785,0,-0.291648775,0,0.294946611,0,0
7.79,0,-0.291648775,0,0.295618564,0,0
7.795,0,-0.291648775,0,0.296290517,0,0
7.8,0,-0.291648775,0,0.29696247,0,0
7.805,0,-0.291648775,0,0.297634393,0,0
7.81,0,-0.291648775,0,0.298306286,0,0
7.815,0,-0.291648775,0,0.298978239,0,0
7.82,0,-0.291648775,0,0.299650162,0,0
7.825,0,-0.291648775,0,0.300322115,0,0
7.83,0,-0.291648775,0,0.300994009,0,0
7.835,0,-0.291648775,0,0.301665962,0,0
7.84,0,-0.291648775,0,0.302337885,0,0
7.845,0,-0.291648775,0,0.303009838,0,0
7.85,0,-0.291648775,0,0.303681731,0,0
7.855,0,-0.291648775,0,0.304353654,0,0
7.86,0,-0.291648775,0,0.305025607,0,0
7.865,0,-0.291648775,0,0.30569756,0,0
7.87,0,-0.291648775,0,0.306369454,0,0
7.875,0,-0.291648775,0,0.307041377,0,0
7.88,0,-0.291648775,0,0.30771333,0,0
7.885,0,-0.291648775,0,0.308385283,0,0
7.89,0,-0.291648775,0,0.309057176,0,0
7.895,0,-0.291648775,0,0.309729099,0,0
7.9,0,-0.291648775,0,0.310401052,0,0
7.905,0,-0.291648775,0,0.311073005,0,0
7.91,0,-0.291648775,0,0.311744869,0,0
7.915,0,-0.291648775,0,0.312416822,0,0
7.92,0,-0.291648775,0,0.313088775,0,0
7.925,0,-0.291648775,0,0.313760728,0,0
7.93,0,-0.291648775,0,0.314432681,0,0
7.935,0,-0.291648775,0,0.315104544,0,0
7.94,0,-0.291648775,0,0.315776497,0,0
7.945,0,-0.291648775,0,0.31644845,0,0
7.95,0,-0.291648775,0,0.317120373,0,0
7.955,0,-0.291648775,0,0.317792267,0,0
7.96,0,-0.291648775,0,0.31846422,0,0
7.965,0,-0.291648775,0,0.319136173,0,0
7.97,0,-0.291648775,0,0.319808096,0,0
7.975,0,-0.291648775,0,0.320479989,0,0
7.98,0,-0.291648775,0,0.321151942,0,0
7.985,0,-0.291648775,0,0.321823895,0,0
7.99,0,-0.291648775,0,0.322495818,0,0
7.995,0,-0.291648775,0,0.323167711,0,0
8,0,-0.291648775,0,0.323839664,0,0
8.005,0,-0.291648775,0,0.324511588,0,0
8.01,0,-0.291648775,0,0.325183541,0,0
8.015,0,-0.291648775,0,0.325855434,0,0
8.02,0,-0.291648775,0,0.326527387,0,0
8.025,0,-0.291648775,0,0.32719931,0,0
8.03,0,-0.291648775,0,0.327736884,0,0
8.035,0,-0.291648775,0,0.328543156,0,0
8.04,0,-0.291648775,0,0.32921508,0,0
8.045,0,-0.291648775,0,0.329887033,0,0
8.05,0,-0.291648775,0,0.330558985,0,0
8.055,0,-0.291648775,0,0.331230938,0,0
8.06,0,-0.291648775,0,0.331902802,0,0
8.065,0,-0.291648775,0,0.332440376,0,0
8.07,0,-0.291648775,0,0.333246708,0,0
8.075,0,-0.291648775,0,0.333784223,0,0
8.08,0,-0.291648775,0,0.334590524,0,0
8.085,0,-0.291648775,0,0.335262477,0,0
8.09,0,-0.291648775,0,0.33593443,0,0
8.095,0,-0.291648775,0,0.336606383,0,0
8.1,0,-0.291648775,0,0.337278247,0,0
8.105,0,-0.291648775,0,0.3379502,0,0
8.11,0,-0.291648775,0,0.338487774,0,0
8.115,0,-0.291648775,0,0.339294106,0,0
8.12,0,-0.291648775,0,0.339965969,0,0
8.125,0,-0.291648775,0,0.340637922,0,0
8.13,0,-0.291648775,0,0.341309875,0,0
8.135,0,-0.291648775,0,0.341981798,0,0
8.14,-0.309639931,-0.291648775,-0.309639931,0.342653692,-0.309639931,-0.309639931
8.145,-0.309639931,-0.291648775,-0.309639931,0.343325645,0,-0.309639931
8.15,-0.310529351,-0.291648775,-0.310529351,0.343997598,-0.310529351,-0.310529351
8.155,-0.308918267,-0.291648775,-0.308918267,0.344535142,-0.308918267,-0.308918267
8.16,-0.308918267,-0.291648775,-0.306501657,0.345341414,-0.306501657,-0.306501657
8.165,-0.308918267,-0.291648775,-0.304487795,0.346013367,-0.304487795,-0.304487795
8.17,-0.308918267,-0.291648775,-0.302473933,0.34668529,-0.302473933,-0.302473933
8.175,-0.308918267,-0.291648775,-0.30046007,0.347357243,-0.30046007,-0.30046007
8.18,-0.309679747,-0.291648775,-0.309679747,0.348029196,-0.309679747,-0.309679747
8.185,-0.309679747,-0.291648775,-0.309826195,0.34870109,-0.309826195,-0.309826195
8.19,-0.309679747,-0.291648775,-0.309943348,0.349238634,-0.309943348,-0.309943348
8.195,-0.309679747,-0.291648775,-0.310119063,0.350044966,-0.310119063,-0.310119063
8.2,-0.311050922,-0.291648775,-0.311050922,0.350716919,-0.311050922,-0.311050922
8.205,-0.311050922,-0.291648775,-0.311393708,0.351388812,-0.311393708,-0.311393708
8.21,-0.311050922,-0.291648775,-0.311736494,0.352060735,-0.311736494,-0.311736494
8.215,-0.311050922,-0.291648775,-0.31207931,0.352732688,-0.31207931,-0.31207931
8.22,-0.311348557,-0.291648775,-0.311348557,0.353404641,-0.311348557,-0.311348557
8.225,-0.31117487,-0.291648775,-0.31117487,0.354076505,-0.31117487,-0.31117487
8.23,-0.311665744,-0.291648775,-0.311665744,0.354748458,-0.311665744,-0.311665744
8.235,-0.311665744,-0.291648775,-0.312156618,0.355420411,-0.312156618,-0.312156618
8.24,-0.312333673,-0.291648775,-0.312333673,0.356092364,-0.312333673,-0.312333673
8.245,-0.311855018,-0.291648775,-0.311855018,0.356764227,-0.311855018,-0.311855018
8.25,-0.311855018,-0.291648775,-0.311376363,0.35743618,-0.311376363,-0.311376363
8.255,-0.311855018,-0.291648775,-0.310897708,0.358108133,-0.310897708,-0.310897708
8.26,-0.312468499,-0.291648775,-0.312468499,0.358780086,-0.312468499,-0.312468499
8.265,-0.311398655,-0.291648775,-0.311398655,0.35945195,-0.311398655,-0.311398655
8.27,-0.311398655,-0.291648775,-0.310328811,0.360123903,-0.310328811,-0.310328811
8.275,-0.311398655,-0.291648775,-0.309258968,0.360795856,-0.309258968,-0.309258968
8.28,-0.311046153,-0.291648775,-0.311046153,0.361467808,-0.311046153,-0.311046153
8.285,-0.310797006,-0.291648775,-0.310797006,0.362139672,-0.310797006,-0.310797006
8.29,-0.310797006,-0.291648775,-0.310547858,0.362811625,-0.310547858,-0.310547858
8.295,-0.310797006,-0.291648775,-0.310298711,0.363483578,-0.310298711,-0.310298711
8.3,-0.31287691,-0.291648775,-0.31287691,0.364155531,-0.31287691,-0.31287691
8.305,-0.311785072,-0.291648775,-0.311785072,0.364827454,-0.311785072,-0.311785072
8.31,-0.311785072,-0.291648775,-0.310693234,0.365499347,-0.310693204,-0.310693204
8.315,-0.311785072,-0.291648775,-0.309601396,0.3661713,-0.309601396,-0.309601396
8.32,-0.311785072,-0.291648775,-0.308509558,0.366843224,-0.308509558,-0.308509558
8.325,-0.311785072,-0.291648775,-0.307417721,0.367515177,-0.307417721,-0.307417721
8.33,-0.312635243,-0.291648775,-0.312635243,0.36818707,-0.312635243,-0.312635243
8.335,-0.312019289,-0.291648775,-0.312019289,0.368859023,-0.312019289,-0.312019289
8.34,-0.309187204,-0.291648775,-0.309187204,0.369530946,-0.309187204,-0.309187204
8.345,-0.311733603,-0.291648775,-0.311733603,0.370202899,-0.311733603,-0.311733603
8.35,-0.311733603,-0.291648775,-0.314280003,0.370874792,-0.314280003,-0.314280003
8.355,-0.311733603,-0.291648775,-0.316826403,0.371546715,-0.316826403,-0.316826403
8.36,-0.311733603,-0.291648775,-0.319372803,0.372218668,-0.319372803,-0.319372803
8.365,-0.311733603,-0.291648775,-0.321919203,0.372890621,-0.321919203,-0.321919203
8.37,-0.312800229,-0.291648775,-0.312800229,0.373562515,-0.312800229,-0.312800229
8.375,-0.312742829,-0.291648775,-0.312742829,0.374234438,-0.312742829,-0.312742829
8.38,-0.312198669,-0.291648775,-0.312198669,0.374906391,-0.312198669,-0.312198669
8.385,-0.312198669,-0.291648775,-0.311654508,0.375578344,-0.311654508,-0.311654508
8.39,-0.309457034,-0.291648775,-0.309457034,0.376250237,-0.309457034,-0.309457034
8.395,-0.310867518,-0.291648775,-0.310867518,0.37692216,-0.310867518,-0.310867518
8.4,-0.310867518,-0.291648775,-0.312278003,0.377594113,-0.312278003,-0.312278003
8.405,-0.310867518,-0.291648775,-0.313688487,0.378266066,-0.313688487,-0.313688487
8.41,-0.308584958,-0.291648775,-0.308584958,0.37893793,-0.308584958,-0.308584958
8.415,-0.310352653,-0.291648775,-0.310352653,0.379609883,-0.310352653,-0.310352653
8.42,-0.310352653,-0.291648775,-0.312120348,0.380281836,-0.312120348,-0.312120348
8.425,-0.310352653,-0.291648775,-0.313888043,0.380953789,-0.313888043,-0.313888043
8.43,-0.310388774,-0.291648775,-0.310388774,0.381625742,-0.310388774,-0.310388774
8.435,-0.310848922,-0.291648775,-0.310848922,0.382297605,-0.310848922,-0.310848922
8.44,-0.310848922,-0.291648775,-0.311309069,0.382969558,-0.311309069,-0.311309069
8.445,-0.310848922,-0.291648775,-0.311769217,0.383641511,-0.311769217,-0.311769217
8.45,-0.309845746,-0.291648775,-0.309845746,0.384313434,-0.309845746,-0.309845746
8.455,-0.309707284,-0.291648775,-0.309707284,0.384985328,-0.309707284,-0.309707284
8.46,-0.309707284,-0.291648775,-0.309568822,0.385657281,-0.309568822,-0.309568822
8.465,-0.309707284,-0.291648775,-0.309430361,0.386329234,-0.309430361,-0.309430361
8.47,-0.309135139,-0.291648775,-0.309135139,0.387001157,-0.309135139,-0.309135139
8.475,-0.310171276,-0.291648775,-0.310171276,0.38767305,-0.310171276,-0.310171276
8.48,-0.310171276,-0.291648775,-0.311207414,0.388345003,-0.311207414,-0.311207414
8.485,-0.310171276,-0.291648775,-0.312243551,0.389016956,-0.312243551,-0.312243551
8.49,-0.308767587,-0.291648775,-0.308767587,0.389688879,-0.308767587,-0.308767587
8.495,-0.308396876,-0.291648775,-0.308396876,0.390360773,-0.308396876,-0.308396876
8.5,-0.308396876,-0.291648775,-0.308026165,0.391032726,-0.308026165,-0.308026165
8.505,-0.308396876,-0.291648775,-0.307655454,0.391704649,-0.307655454,-0.307655454
8.51,-0.310265362,-0.291648775,-0.310265362,0.392376602,-0.310265362,-0.310265362
8.515,-0.31040138,-0.291648775,-0.31040138,0.393048495,-0.31040138,-0.31040138
8.52,-0.31040138,-0.291648775,-0.310537398,0.393720448,-0.310537398,-0.310537398
8.525,-0.31040138,-0.291648775,-0.310673416,0.394392371,-0.310673416,-0.310673416
8.53,-0.310905278,-0.291648775,-0.310905278,0.395064324,-0.310905278,-0.310905278
8.535,-0.309418261,-0.291648775,-0.309418261,0.395736217,-0.309418261,-0.309418261
8.54,-0.309418261,-0.291648775,-0.307931244,0.396408141,-0.307931244,-0.307931244
8.545,-0.309418261,-0.291648775,-0.306444228,0.397080094,-0.306444228,-0.306444228
8.55,-0.311015993,-0.291648775,-0.311015993,0.397752047,-0.311015993,-0.311015993
8.555,-0.311490864,-0.291648775,-0.311490864,0.398424,-0.311490864,-0.311490864
8.56,-0.311490864,-0.291648775,-0.311965734,0.399095863,-0.311965734,-0.311965734
8.565,-0.311490864,-0.291648775,-0.312440604,0.399767816,-0.312440604,-0.312440604
8.57,-0.309527785,-0.291648775,-0.309527785,0.400439769,-0.309527785,-0.309527785
8.575,-0.309482634,-0.291648775,-0.309482634,0.401111722,-0.309482634,-0.309482634
8.58,-0.309482634,-0.291648775,-0.309437484,0.401783586,-0.309437484,-0.309437484
8.585,-0.309482634,-0.291648775,-0.309392333,0.402455539,-0.309392333,-0.309392333
8.59,-0.309532404,-0.291648775,-0.309532404,0.403127491,-0.309532404,-0.309532404
